company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,departure_delay_min,total_pax,checked_bags,transfer_bags,ground_time_stress,transfer_ratio,load_factor,SSR_intensity,difficulty_score,rank,category
UA,1974,2025-08-01,ORD,PWM,5.0,189,0,45,0.04772356773511607,0.1285714285714286,0.784741144414169,0.08478516143550534,0.25960224585403524,16.0,Difficult
UA,2225,2025-08-03,ORD,PHX,-2.0,201,0,22,0.04652989637682226,0.06285714285714286,0.627162601359115,0.06903015262544888,0.2002699354922009,207.0,Difficult
OO,5603,2025-08-07,ORD,FNT,43.0,62,0,31,0.04879379732157069,0.08857142857142858,0.6430517711171663,0.1888856773593715,0.23532107459049423,31.0,Difficult
OO,5859,2025-08-08,ORD,BZN,1.0,96,0,4,0.07039670873920156,0.011428571428571429,0.6556718772407859,0.003282583717206835,0.18855064153254117,279.0,Medium
UA,1361,2025-08-04,ORD,STL,15.0,126,0,50,0.0464048164561547,0.14285714285714285,0.5122615803814714,0.0651333018357793,0.19072778611365585,186.0,Medium
OO,4809,2025-08-08,ORD,ICT,-8.0,92,0,41,0.04735734815969998,0.11714285714285715,0.626989817868923,0.05735189771809199,0.21171075274447343,122.0,Difficult
OO,5505,2025-08-01,ORD,SBN,23.0,45,0,15,0.08276301130033425,0.04285714285714286,0.457765667574932,0.1431792555399813,0.17862045710611524,399.0,Medium
OO,5108,2025-08-15,ORD,SLN,-9.0,54,0,27,0.04843000386530548,0.07714285714285714,0.5558583106267031,0.10584072367167575,0.19394743783631685,171.0,Medium
UA,1182,2025-08-05,ORD,SJC,-5.0,170,0,57,0.04671483634731599,0.16285714285714287,0.5849227974568574,0.06121944425978369,0.2132033248346516,110.0,Difficult
OO,5045,2025-08-01,ORD,RHI,10.0,71,0,33,0.05843432391259863,0.09428571428571429,0.7411444141689373,0.0600325170290289,0.23839433269324828,56.0,Difficult
OO,5131,2025-08-04,ORD,CMX,-8.0,54,0,25,0.0463836656738137,0.07142857142857142,0.5558583106267031,0.07308762506912134,0.185354345229787,238.0,Medium
OO,5712,2025-08-12,ORD,GSP,5.0,62,0,14,0.04619374409002819,0.04,0.4118743725799513,0.06622004004185822,0.1400707243803679,380.0,Easy
G7,4552,2025-08-02,ORD,DAY,-4.0,54,0,58,0.04752052022464247,0.16571428571428573,0.5558583106267031,0.05998638562809956,0.20664658227825985,273.0,Difficult
OO,5352,2025-08-09,ORD,CAK,5.0,63,0,28,0.04724767513244356,0.08,0.6539509536784741,0.07074811821918389,0.21181166460318837,199.0,Difficult
YX,3536,2025-08-02,ORD,YUL,11.0,102,0,18,0.04597764619137486,0.05142857142857143,0.6986949662985803,0.02376531210605735,0.20607724071041184,277.0,Difficult
YX,3696,2025-08-05,ORD,CVG,-10.0,64,0,12,0.046504038508607334,0.03428571428571429,0.4655507979758661,0.041972181524636415,0.14730477592290458,464.0,Easy
G7,4468,2025-08-10,ORD,LEX,72.0,66,0,27,0.04706577840431096,0.07714285714285714,0.6866485013623979,0.03527268408158353,0.21212210996392375,91.0,Difficult
G7,4597,2025-08-11,ORD,ROA,-8.0,44,0,22,0.03910779654850959,0.06285714285714286,0.446866485013624,0.02589338741883336,0.14434192341601126,527.0,Easy
OO,5984,2025-08-02,ORD,BIL,-5.0,91,0,45,0.07462447019234242,0.1285714285714286,0.6198193030259573,0.044401669831073826,0.21836535792326398,205.0,Difficult
UA,1531,2025-08-05,ORD,DSM,12.0,131,0,79,0.04740288049286105,0.22571428571428573,0.4432334241598547,0.13546852810504426,0.20855149723740227,137.0,Difficult
YX,3654,2025-08-07,ORD,STL,-2.0,84,0,34,0.04712462734576563,0.09714285714285714,0.5696256991251972,0.039866625336471714,0.18880285233803762,246.0,Medium
OO,5444,2025-08-04,ORD,LIT,-8.0,52,0,12,0.04806621040904027,0.03428571428571429,0.5340599455040872,0.021564481481221975,0.16081917436640686,466.0,Easy
OO,4789,2025-08-13,ORD,FAR,-1.0,61,0,39,0.0472797745550552,0.11142857142857143,0.4047038577369856,0.09343750128944976,0.1619045399157958,417.0,Easy
OO,5631,2025-08-09,ORD,DAY,-5.0,49,0,36,0.048884745685636985,0.10285714285714286,0.5013623978201635,0.05189837546270899,0.1760999839675595,368.0,Medium
YX,3610,2025-08-13,ORD,YQB,-8.0,85,0,23,0.04713940327045987,0.06571428571428571,0.5767962139681629,0.03729041521639974,0.18222752894503005,291.0,Medium
G7,4542,2025-08-06,ORD,LIT,69.0,50,0,33,0.04843000386530548,0.09428571428571429,0.5122615803814714,0.07203952580378918,0.18057372998714588,238.0,Medium
UA,909,2025-08-06,ORD,AMS,119.0,267,0,138,0.04693845069461814,0.3942857142857143,0.5660847041410166,0.062010454468519965,0.2665762307087722,10.0,Difficult
UA,972,2025-08-15,ORD,BRU,23.0,396,0,253,0.04588344967144904,0.7228571428571429,0.6459308004729833,0.07859610203609256,0.3716812411411848,1.0,Difficult
UA,1010,2025-08-04,ORD,DCA,-4.0,142,0,5,0.04689787373218856,0.014285714285714285,0.48319709355131707,0.02764846749173573,0.14396975757726155,543.0,Easy
UA,291,2025-08-08,ORD,BDL,45.0,147,0,54,0.046428151286672215,0.15428571428571428,0.5013623978201635,0.0699460021713803,0.19182967384674718,250.0,Medium
OO,5610,2025-08-05,ORD,CHO,-10.0,45,0,16,0.047611468588708766,0.045714285714285714,0.457765667574932,0.07243256282048853,0.15463994146301474,441.0,Easy
UA,2424,2025-08-02,ORD,RDU,4.0,209,0,84,0.04687251313067007,0.24000000000000002,0.6035955124594705,0.03329809572381917,0.2316202511988325,139.0,Difficult
YX,3628,2025-08-13,ORD,IND,0.0,72,0,16,0.04862239463544573,0.045714285714285714,0.4835795210096085,0.04688514641452986,0.15628719935451324,436.0,Easy
UA,561,2025-08-15,ORD,MCI,78.0,129,0,39,0.04422734341414872,0.11142857142857143,0.5252367977163617,0.10058499500303905,0.1925515443110857,182.0,Medium
YX,3535,2025-08-03,ORD,DSM,-1.0,78,0,28,0.04774521618292392,0.08,0.5266026100674029,0.058978598327639756,0.17776993703725585,398.0,Medium
OO,5099,2025-08-14,ORD,CIU,7.0,53,0,29,0.09795138809940658,0.08285714285714287,0.5449591280653951,0.07117187776671602,0.20057385971379968,131.0,Difficult
UA,1082,2025-08-08,ORD,PIT,7.0,158,0,45,0.0461988032381572,0.1285714285714286,0.5413260672116258,0.11865174725696107,0.20506436436860295,159.0,Difficult
G7,4584,2025-08-15,ORD,TUL,10.0,50,0,21,0.04874832313953754,0.060000000000000005,0.5122615803814714,0.07557686044762457,0.172805264126754,319.0,Easy
G7,4406,2025-08-01,ORD,TVC,-5.0,49,0,30,0.049157590777835894,0.08571428571428572,0.5013623978201635,0.07355552633449412,0.17622755338386187,426.0,Medium
UA,2418,2025-08-02,ORD,PHL,29.0,171,0,30,0.07078638079974281,0.08571428571428572,0.7068898404048268,0.03912783388436787,0.22721251254657454,164.0,Difficult
UA,2653,2025-08-09,ORD,RDU,-4.0,239,0,41,0.04649572705096682,0.11714285714285715,0.6949294445374699,0.034016879096906,0.223770169354753,150.0,Difficult
UA,1811,2025-08-03,ORD,MSP,-3.0,168,0,58,0.046345012619085524,0.16571428571428573,0.5188273530087653,0.15672500385541974,0.21638391423757236,92.0,Difficult
OO,5275,2025-08-03,ORD,DLH,7.0,54,0,24,0.04997612605443261,0.06857142857142857,0.5558583106267031,0.0861888645101431,0.18833804551789132,319.0,Medium
UA,729,2025-08-11,ORD,DFW,0.0,153,0,2,0.06646743702567216,0.005714285714285714,0.5231607629427794,0.032435250160326945,0.1586460433040333,475.0,Easy
UA,1306,2025-08-07,ORD,TPA,24.0,192,0,14,0.046479014765173535,0.04,0.551839617615271,0.051183991089806175,0.17214040705133105,384.0,Easy
UA,1270,2025-08-12,ORD,PUJ,-7.0,148,0,20,0.0462037178391968,0.05714285714285714,0.4178831839008723,0.07065327400336475,0.14674828041336435,362.0,Easy
G7,4517,2025-08-10,ORD,SCE,9.0,56,0,24,0.05033991951069781,0.06857142857142857,0.5776566757493189,0.04197218142593846,0.1850534382185839,289.0,Medium
UA,359,2025-08-03,ORD,MEX,-3.0,177,0,16,0.06414815488506401,0.045714285714285714,0.6103542234332425,0.13665084363607144,0.21059174247961554,126.0,Difficult
UA,1803,2025-08-03,ORD,DEN,-9.0,233,0,12,0.04630885330982368,0.03428571428571429,0.6021798365122616,0.046336919047543224,0.18227642750194972,366.0,Medium
UA,2635,2025-08-01,ORD,CLT,6.0,148,0,17,0.045178071080376685,0.04857142857142857,0.6074131741706674,0.06467804648532224,0.19048518130670145,308.0,Medium
UA,1492,2025-08-15,ORD,CMH,33.0,91,0,40,0.04680350870328256,0.11428571428571428,0.3608840448077506,0.1921145463991948,0.17125640166418996,329.0,Easy
UA,2465,2025-08-13,ORD,ORF,4.0,218,0,129,0.04616603923122648,0.3685714285714286,0.6309956920828703,0.0910567575288685,0.28195294343871635,6.0,Difficult
UA,1657,2025-08-02,ORD,LGA,25.0,179,0,20,0.04537623764107929,0.05714285714285714,0.6176203451407811,0.022457556207969815,0.18679518310482732,403.0,Medium
G7,4610,2025-08-13,ORD,XNA,-3.0,51,0,11,0.0462017689456811,0.03142857142857143,0.5231607629427794,0.053243100561247286,0.1631564843887915,409.0,Easy
UA,1740,2025-08-10,ORD,RSW,-2.0,231,0,15,0.05584473165360367,0.04285714285714286,0.6705737293166699,0.03144440018104555,0.2014000175757434,161.0,Difficult
OO,5251,2025-08-12,ORD,ASE,859.0,31,0,11,0.05938125687964188,0.03142857142857143,0.208641494745037,0.12897920120407463,0.1036277338481096,460.0,Easy
G7,4173,2025-08-05,ORD,AVL,-1.0,46,0,12,0.049157590777835894,0.03428571428571429,0.4686648501362399,0.03620478782328415,0.14772587590349615,461.0,Easy
OO,5140,2025-08-07,ORD,CMX,87.0,56,0,35,0.05088560969509562,0.1,0.5776566757493189,0.06092218848709231,0.1968642895432769,194.0,Medium
OO,4792,2025-08-02,ORD,ROA,-1.0,87,0,31,0.04654282531092973,0.08857142857142858,0.5911372436540944,0.0811064877262607,0.2001113131949118,315.0,Difficult
UA,1741,2025-08-03,ORD,JAC,-1.0,174,0,52,0.04686484597207145,0.14857142857142858,0.7198650577397172,0.045529846165392865,0.24027454460248646,23.0,Difficult
YX,3707,2025-08-05,ORD,IND,-4.0,46,0,17,0.046323033431102834,0.04857142857142857,0.2971461350924997,0.06311929050131077,0.11295015904557507,503.0,Easy
UA,2008,2025-08-08,ORD,MCO,170.0,286,0,51,0.04266649579398267,0.1457142857142857,0.6333636088404482,0.04351821995524249,0.2162730663679268,104.0,Difficult
UA,1135,2025-08-02,ORD,SJO,-7.0,233,0,7,0.046674700438825864,0.02,0.7322149633958176,0.008382684075436136,0.20373268779568937,292.0,Difficult
G7,4390,2025-08-13,ORD,CHA,-4.0,50,0,18,0.047020304222277806,0.05142857142857143,0.5122615803814714,0.05435285258461227,0.1658991997361165,392.0,Easy
YX,3601,2025-08-10,ORD,YYZ,-2.0,83,0,9,0.046197438071201746,0.025714285714285714,0.5624551842822315,0.046766761810452445,0.1702549512825803,402.0,Easy
YX,3707,2025-08-08,ORD,IND,7.0,52,0,9,0.04693069333415366,0.025714285714285714,0.34016922415029405,0.05557731462118745,0.11666554839062854,538.0,Easy
UA,1335,2025-08-10,ORD,BUF,70.0,206,0,94,0.04621313749118938,0.26857142857142857,0.5944621192516707,0.08704744210137647,0.24703181662340692,21.0,Difficult
UA,1538,2025-08-10,ORD,SAV,111.0,190,0,7,0.043583302091865256,0.02,0.7890662168591324,0.0657095595478278,0.22848345675190823,44.0,Difficult
OO,5395,2025-08-01,ORD,GSO,-7.0,74,0,15,0.04708584054344323,0.04285714285714286,0.5434021019852083,0.0837987739616848,0.17745031816595772,412.0,Medium
OO,4638,2025-08-09,ORD,COS,35.0,68,0,43,0.046504038508607334,0.12285714285714286,0.45489746163774564,0.08358788347777613,0.17510743937185957,373.0,Medium
OO,5628,2025-08-13,ORD,IND,3.0,75,0,60,0.08994525710968776,0.17142857142857143,0.5050910655385057,0.0119048369529166,0.19849445376525893,172.0,Medium
OO,4809,2025-08-02,ORD,ICT,5.0,80,0,37,0.07435296257608567,0.10571428571428572,0.5409436397533343,0.06629135752157561,0.19722864164404583,336.0,Medium
UA,1920,2025-08-08,ORD,LAS,75.0,171,0,35,0.04614249010124503,0.1,0.48790586516067175,0.07429431914532134,0.1756780771496057,353.0,Medium
UA,1803,2025-08-13,ORD,DEN,0.0,242,0,26,0.05762459009058898,0.07428571428571429,0.6267029972752044,0.04453017200179146,0.20144058931776465,155.0,Difficult
UA,1872,2025-08-12,ORD,MSP,5.0,148,0,60,0.045252742538032735,0.17142857142857143,0.5049954586739328,0.11845509414770483,0.20637284911657686,75.0,Difficult
UA,2290,2025-08-15,ORD,DFW,54.0,107,0,16,0.044196674779754266,0.045714285714285714,0.4300852039271658,0.08370942512398885,0.14895075986908693,463.0,Easy
UA,2691,2025-08-06,ORD,EWR,-9.0,195,0,9,0.04977589296257696,0.025714285714285714,0.5609730108230709,0.02496576517895305,0.16659774505890287,339.0,Easy
OO,5819,2025-08-13,ORD,DLH,-9.0,50,0,11,0.04706577840431096,0.03142857142857143,0.5122615803814714,0.0861888643791307,0.16728004434963015,385.0,Easy
UA,275,2025-08-14,ORD,RAP,-1.0,170,0,28,0.0461988032381572,0.08,0.5849227974568574,0.04665394846188983,0.18942113002803948,213.0,Medium
UA,1209,2025-08-09,ORD,EWR,7.0,147,0,35,0.04597764619137486,0.1,0.41483871949827233,0.07596187749539149,0.15769534923105882,440.0,Easy
UA,481,2025-08-01,ORD,RNO,15.0,143,0,50,0.047355544122382666,0.14285714285714285,0.5857878119458501,0.06454433508452424,0.20927676895436786,167.0,Difficult
UA,1594,2025-08-04,ORD,ABQ,-1.0,137,0,54,0.04757022456314382,0.15428571428571428,0.5598373772760693,0.0971623490258311,0.21223431006455526,70.0,Difficult
OO,5968,2025-08-10,ORD,ACK,-3.0,83,0,3,0.047512495368989556,0.008571428571428572,0.6134682755936163,0.0020173472856119153,0.17016714410908046,404.0,Easy
UA,1178,2025-08-04,ORD,ORF,1.0,123,0,47,0.046926183240860356,0.13428571428571429,0.4992863630465811,0.14442547306128362,0.20135596891758867,117.0,Difficult
UA,1612,2025-08-04,ORD,MEM,-1.0,116,0,61,0.046558159628126955,0.1742857142857143,0.46901085593183695,0.13802911506603863,0.20239741345603363,108.0,Difficult
OO,5763,2025-08-01,ORD,TUL,0.0,68,0,30,0.046387678101640156,0.08571428571428572,0.45489746163774564,0.1252035853902755,0.174109957346555,435.0,Medium
UA,622,2025-08-06,ORD,DEN,-4.0,455,0,91,0.046065346399581646,0.26,0.6485013623978202,0.041680643543605664,0.24928107322805068,21.0,Difficult
UA,2361,2025-08-12,ORD,LAX,9.0,193,0,13,0.04637266385557987,0.037142857142857144,0.5648996779786971,0.03991026409352598,0.17240448575576772,236.0,Easy
UA,2172,2025-08-01,ORD,FAI,-1.0,154,0,138,0.04655575424503719,0.3942857142857143,0.4728669446177079,0.11145554194221516,0.2530459993878097,23.0,Difficult
UA,1878,2025-08-08,ORD,SFO,8.0,234,0,32,0.04624504276406748,0.09142857142857143,0.6049046321525885,0.0536877136166712,0.19869435644784447,196.0,Medium
YX,3598,2025-08-12,ORD,SDF,160.0,62,0,39,0.05577408426365932,0.11142857142857143,0.4118743725799513,0.09474693244127992,0.16650734776948445,266.0,Easy
UA,1041,2025-08-12,ORD,GRR,44.0,121,0,49,0.046312810552971345,0.14,0.4906362181566542,0.05330042309449423,0.18221298232395378,189.0,Medium
UA,2665,2025-08-11,ORD,IAH,216.0,210,0,62,0.04310465233363758,0.17714285714285716,0.6066399768620706,0.07860886280296327,0.22459887676191587,52.0,Difficult
OO,5603,2025-08-08,ORD,FNT,-6.0,48,0,29,0.04879379732157069,0.08285714285714287,0.49046321525885567,0.2446319784285268,0.2068946244111762,147.0,Difficult
UA,1120,2025-08-09,ORD,LIR,-7.0,212,0,23,0.05289167075392946,0.06571428571428571,0.6127289056672706,0.0019268835401996098,0.18586367577960783,328.0,Medium
OO,5852,2025-08-12,ORD,HSV,-3.0,48,0,13,0.0478615765898911,0.037142857142857144,0.31148716477843114,0.1119819293952417,0.12391236433633775,419.0,Easy
YX,3402,2025-08-09,ORD,YOW,6.0,72,0,33,0.04597764619137486,0.09428571428571429,0.4835795210096085,0.06408052326047915,0.171075707333339,395.0,Easy
OO,5505,2025-08-08,ORD,SBN,-2.0,45,0,17,0.04838452968327233,0.04857142857142857,0.457765667574932,0.1431792555399813,0.16973548404956812,388.0,Easy
OO,5250,2025-08-13,ORD,BNA,7.0,79,0,22,0.04708584054344323,0.06285714285714286,0.5337731249103685,0.029098970041018062,0.16910311311311443,376.0,Easy
YX,3668,2025-08-11,ORD,IND,14.0,76,0,10,0.04625540516038686,0.02857142857142857,0.5122615803814714,0.02102743688876061,0.15329036116409317,498.0,Easy
YX,3598,2025-08-04,ORD,SDF,45.0,81,0,32,0.046504038508607334,0.09142857142857143,0.5481141545963001,0.07199585557397666,0.1882360641735954,204.0,Medium
OO,5626,2025-08-10,ORD,DSM,-5.0,53,0,36,0.08385439166912986,0.10285714285714286,0.5449591280653951,0.017778147233283387,0.19066601467803015,242.0,Medium
UA,1576,2025-08-05,ORD,LGA,15.0,110,0,5,0.04663332784968198,0.014285714285714285,0.3284199468172418,0.028305206904184903,0.1053274550114806,512.0,Easy
OO,4791,2025-08-02,ORD,SBN,0.0,54,0,31,0.047611468588708766,0.08857142857142858,0.5558583106267031,0.07308762506912134,0.19000840038996983,383.0,Medium
G7,4426,2025-08-06,ORD,BUF,-4.0,43,0,10,0.046701984948045755,0.02857142857142857,0.43596730245231613,0.07590591457865441,0.14532646115608078,428.0,Easy
OO,5138,2025-08-04,ORD,MGW,1.0,32,0,3,0.04774789113480822,0.008571428571428572,0.3160762942779292,0.047499266152563835,0.10498615128329468,561.0,Easy
OO,5608,2025-08-12,ORD,GRB,-3.0,55,0,13,0.04879379732157069,0.037142857142857144,0.5667574931880109,0.0524233974237346,0.17609790626393512,214.0,Medium
G7,4484,2025-08-05,ORD,AVL,-2.0,60,0,37,0.04752052022464247,0.10571428571428572,0.6212534059945504,0.021337729320756133,0.200265624858753,180.0,Difficult
OO,5344,2025-08-04,ORD,MBS,-1.0,46,0,26,0.04938496168800165,0.07428571428571429,0.4686648501362399,0.15924251435140574,0.1824016324821702,262.0,Medium
OO,5027,2025-08-07,ORD,MCW,-8.0,5,0,3,0.0761692549055274,0.008571428571428572,0.021798365122615806,0.3514888989947735,0.10074100469412402,546.0,Easy
UA,1205,2025-08-01,ORD,EWR,-4.0,200,0,14,0.04614249010124503,0.04,0.5761953328360708,0.05700585445624412,0.17929275113064003,395.0,Medium
UA,399,2025-08-06,ORD,BOS,4.0,180,0,35,0.04691776440004619,0.1,0.5582219887725288,0.04983292573638544,0.18859741166042313,188.0,Medium
UA,1252,2025-08-07,ORD,DCA,-7.0,46,0,5,0.06250584951324119,0.014285714285714285,0.16625578478439515,0.04773957468529555,0.07343504455855883,551.0,Easy
UA,953,2025-08-13,ORD,MUC,19.0,245,0,147,0.046806575566722,0.42,0.5167468406947668,0.06200504691851426,0.26062969222741117,12.0,Difficult
UA,2387,2025-08-04,ORD,MCO,54.0,234,0,14,0.04622377258214875,0.04,0.67970712252447,0.013628153985974879,0.1965195432029571,145.0,Medium
UA,1923,2025-08-02,ORD,CID,1.0,139,0,99,0.04772356773511607,0.28285714285714286,0.5684875221659963,0.06901116108593786,0.24095546879350718,97.0,Difficult
OO,5395,2025-08-10,ORD,GSO,7.0,70,0,20,0.047318561357377595,0.05714285714285714,0.5122615803814714,0.08871553250164188,0.1742897842886238,365.0,Medium
UA,2137,2025-08-10,ORD,SLC,5.0,197,0,69,0.04619374409002819,0.19714285714285715,0.6140310561045271,0.053419140717463356,0.2273354296823472,46.0,Difficult
UA,247,2025-08-08,ORD,OMA,-4.0,166,0,57,0.04654282531092973,0.16285714285714287,0.5703905540417802,0.0861888656150669,0.21451254494102306,109.0,Difficult
OO,5532,2025-08-01,ORD,MCI,-8.0,75,0,39,0.07059064275081353,0.11142857142857143,0.5511872323861424,0.02369595251097531,0.19157033428111758,298.0,Medium
UA,1100,2025-08-08,ORD,PDX,-10.0,166,0,13,0.061630891414340694,0.037142857142857144,0.5122615803814714,0.036112139535602134,0.16306280471250478,438.0,Easy
G7,4380,2025-08-10,ORD,SYR,-2.0,45,0,11,0.046156294763647944,0.03142857142857143,0.457765667574932,0.037059216460742145,0.14355729147211865,506.0,Easy
UA,1975,2025-08-13,ORD,ATL,0.0,135,0,16,0.04613705568663392,0.045714285714285714,0.457765667574932,0.06457182017486074,0.15262546906326674,444.0,Easy
UA,219,2025-08-12,ORD,HNL,-3.0,376,0,159,0.04742698810023337,0.4542857142857143,0.6116566414751599,0.04150179184457688,0.28901404373920386,3.0,Difficult
UA,2494,2025-08-10,ORD,MCI,14.0,147,0,75,0.04615132102498807,0.2142857142857143,0.41483871949827233,0.08558727801380939,0.18824396035625496,260.0,Medium
UA,224,2025-08-02,ORD,BZN,-6.0,240,0,62,0.04743492176434477,0.17714285714285716,0.7551951675913463,0.04786773986435787,0.25688853068572587,55.0,Difficult
OO,5138,2025-08-14,ORD,MGW,-3.0,39,0,22,0.04697483004024466,0.06285714285714286,0.39237057220708454,0.03857089778956754,0.13561355733604377,515.0,Easy
UA,445,2025-08-02,ORD,ANC,29.0,213,0,107,0.04626023575115229,0.3057142857142857,0.6157733700698704,0.06916648044893602,0.25808328076117193,46.0,Difficult
G7,4474,2025-08-10,ORD,AVL,78.0,56,0,22,0.04310952456742685,0.06285714285714286,0.5776566757493189,0.04197218142593846,0.18145574830703118,317.0,Medium
UA,2684,2025-08-06,ORD,FCA,-4.0,228,0,50,0.04602474445133776,0.14285714285714285,0.6614403361088701,0.05205668883910611,0.2252931308447258,50.0,Difficult
UA,1740,2025-08-13,ORD,RSW,1.0,100,0,10,0.05494986471430846,0.02857142857142857,0.2717488925760736,0.07557686122583818,0.10668041194633572,513.0,Easy
OO,5668,2025-08-13,ORD,MKE,159.0,46,0,29,0.0463836656738137,0.08285714285714287,0.4686648501362399,0.09772365108734496,0.1713403281679588,363.0,Easy
UA,481,2025-08-10,ORD,RNO,-3.0,132,0,42,0.046312810552971345,0.12000000000000001,0.5382120150512522,0.07011007144246607,0.19246886121719764,226.0,Medium
UA,1583,2025-08-15,ORD,BWI,-5.0,225,0,118,0.04656637444091118,0.33714285714285713,0.6523069429010702,0.0433478121796715,0.2700019247791895,13.0,Difficult
